timestamp;maquina;tipo_maquina;modo_operacion;temperatura [ºC;vibracion [mm/s];presion [bar];rpm_motor [rpm];horas_funcionamiento [h];dias_desde_mantenimiento [días
06/01/2025 21:00;MCH_05;valvula;continuo;76.52;1.51;31.4;1476.85;46;55
06/01/2025 22:00;MCH_05;valvula;continuo;71.46;0.96;30.53;1443.64;47;56
06/01/2025 23:00;MCH_05;valvula;continuo;72.4;1.28;30.6;1497.18;48;57
07/01/2025 0:00;MCH_05;valvula;continuo;78.29;1.57;26.33;1628.66;49;58
07/01/2025 1:00;MCH_05;valvula;continuo;73.83;1.74;30.17;1450.63;50;59
07/01/2025 2:00;MCH_05;valvula;continuo;71.66;1.3;29.35;1503.38;51;60
07/01/2025 3:00;MCH_05;valvula;continuo;78.9;1.84;26.09;1594.36;52;61
07/01/2025 4:00;MCH_05;valvula;continuo;71.92;1.68;32.84;1481.25;53;62
07/01/2025 5:00;MCH_05;valvula;continuo;69.66;1.4;32.35;1429.29;54;63
07/01/2025 6:00;MCH_05;valvula;continuo;78.98;1.21;27.29;1428.43;55;64
07/01/2025 7:00;MCH_05;valvula;continuo;80.85;1.41;24.23;1688.2;56;65
07/01/2025 8:00;MCH_05;valvula;continuo;75.68;1.7;24.79;1475.78;57;66
07/01/2025 9:00;MCH_05;valvula;continuo;75.06;1.21;29.34;1279.36;58;67
07/01/2025 10:00;MCH_05;valvula;continuo;72.08;1.86;26.55;1400.66;59;68
07/01/2025 11:00;MCH_05;valvula;continuo;75.27;1.39;29.38;1467.6;60;69
07/01/2025 12:00;MCH_05;valvula;continuo;70.48;1.28;26.31;1403.66;61;70
07/01/2025 13:00;MCH_05;valvula;continuo;75.34;1.59;23.26;1552.51;62;71
07/01/2025 14:00;MCH_05;valvula;continuo;74.73;1.16;29.9;1239.44;63;72
07/01/2025 15:00;MCH_05;valvula;continuo;70.27;2.14;28.29;1376.28;64;73
07/01/2025 16:00;MCH_05;valvula;continuo;75.33;1.45;28.07;1498.91;65;74
07/01/2025 17:00;MCH_05;valvula;continuo;74.41;1.61;27.68;1367.91;66;75
07/01/2025 18:00;MCH_05;valvula;continuo;71.68;1.9;29.29;1553.71;67;76
07/01/2025 19:00;MCH_05;valvula;continuo;75.01;1.57;27.64;1565.75;68;77
07/01/2025 20:00;MCH_05;valvula;continuo;73.97;1.2;29.04;1434.79;69;78
07/01/2025 21:00;MCH_05;valvula;continuo;75.75;1.71;26.84;1428.11;70;79
07/01/2025 22:00;MCH_05;valvula;continuo;74.07;1.89;28.03;1465.64;71;80
07/01/2025 23:00;MCH_05;valvula;continuo;71.53;1.72;28.86;1366.48;72;81
08/01/2025 0:00;MCH_05;valvula;continuo;80.77;1.6;26.75;1449.71;73;82
08/01/2025 1:00;MCH_05;valvula;continuo;73.89;1.96;29.87;1495.4;74;83
08/01/2025 2:00;MCH_05;valvula;continuo;80.15;1.19;29.55;1504.73;75;84
08/01/2025 3:00;MCH_05;valvula;continuo;74.31;1.43;29.85;1534.99;76;85
08/01/2025 4:00;MCH_05;valvula;continuo;70.73;2.04;30.29;1421.85;77;86
08/01/2025 5:00;MCH_05;valvula;continuo;72.63;1.83;28.99;1521.64;78;87
08/01/2025 6:00;MCH_05;valvula;continuo;76.71;1.86;29.71;1396.61;79;88
08/01/2025 7:00;MCH_05;valvula;continuo;73.22;1.61;32.58;1435.02;80;89
08/01/2025 8:00;MCH_05;valvula;continuo;76.09;1.77;27.16;1529.75;81;90
08/01/2025 9:00;MCH_05;valvula;continuo;75.04;1.87;26.11;1681.39;82;1
08/01/2025 10:00;MCH_05;valvula;continuo;74.06;1.66;28.01;1342.13;83;2
08/01/2025 11:00;MCH_05;valvula;continuo;77.5;1.42;29.05;1369.49;84;3
08/01/2025 12:00;MCH_05;valvula;continuo;74.22;1.41;29.1;1480.78;85;4
08/01/2025 13:00;MCH_05;valvula;continuo;74.47;1.39;28.63;1469.77;86;5
08/01/2025 14:00;MCH_05;valvula;continuo;75.39;2.09;29.1;1642.4;87;6
08/01/2025 15:00;MCH_05;valvula;continuo;74.79;1.49;26.99;1480.19;88;7
08/01/2025 16:00;MCH_05;valvula;continuo;74.02;1.36;24.2;1596.58;89;8
08/01/2025 17:00;MCH_05;valvula;continuo;73.85;1.94;27.81;1514.46;90;9
08/01/2025 18:00;MCH_05;valvula;continuo;75.22;1.62;25.98;1568.24;91;10
08/01/2025 19:00;MCH_05;valvula;continuo;73.9;1.78;25.08;1374.55;92;11
08/01/2025 20:00;MCH_05;valvula;continuo;76.12;1.45;28.91;1470.76;93;12
08/01/2025 21:00;MCH_05;valvula;continuo;80.48;1.66;27.13;1410.68;94;13
08/01/2025 22:00;MCH_05;valvula;continuo;78.61;1.04;29.12;1338.42;95;14
08/01/2025 23:00;MCH_05;valvula;continuo;78.33;1.37;29.05;1453.72;96;15
09/01/2025 0:00;MCH_05;valvula;continuo;70.84;1.69;26.56;1530.19;97;16
09/01/2025 1:00;MCH_05;valvula;continuo;71.99;1.57;28.08;1389.74;98;17
09/01/2025 2:00;MCH_05;valvula;continuo;79.14;1.51;27.16;1479.88;99;18
09/01/2025 3:00;MCH_05;valvula;continuo;70.63;2.24;25.83;1505.18;100;19
09/01/2025 4:00;MCH_05;valvula;continuo;75.18;1.85;28.36;1386.17;101;20
09/01/2025 5:00;MCH_05;valvula;continuo;69.43;0.97;27.52;1587.03;102;21
09/01/2025 6:00;MCH_05;valvula;continuo;69.98;2.05;30.17;1315.13;103;22
09/01/2025 7:00;MCH_05;valvula;continuo;71.74;1.2;28.6;1444.38;104;23
09/01/2025 8:00;MCH_05;valvula;continuo;74.72;1.35;28.36;1533.71;105;24
09/01/2025 9:00;MCH_05;valvula;continuo;74.62;1.3;29.98;1427.87;106;25
09/01/2025 10:00;MCH_05;valvula;continuo;76.66;1.47;30.17;1573.32;107;26
09/01/2025 11:00;MCH_05;valvula;continuo;78.59;1.33;26.88;1537.37;108;27
09/01/2025 12:00;MCH_05;valvula;continuo;74.81;1.49;26.61;1590.94;109;28
09/01/2025 13:00;MCH_05;valvula;continuo;78.12;1.46;26.71;1381.03;110;29
09/01/2025 14:00;MCH_05;valvula;continuo;75.4;1.62;26.28;1325.51;111;30
09/01/2025 15:00;MCH_05;valvula;continuo;75.24;1.76;28.15;1425.06;112;31
09/01/2025 16:00;MCH_05;valvula;continuo;71.61;1.31;29.76;1324.68;113;32
09/01/2025 17:00;MCH_05;valvula;continuo;80.32;1.53;24.83;1500.32;114;33
09/01/2025 18:00;MCH_05;valvula;continuo;76.35;1.37;29.88;1388.01;115;34
09/01/2025 19:00;MCH_05;valvula;continuo;76.9;1.49;27.43;1584.3;116;35
09/01/2025 20:00;MCH_05;valvula;continuo;77.95;1.17;28.76;1639.35;117;36
09/01/2025 21:00;MCH_05;valvula;continuo;79.11;1.23;31.19;1543.0;118;37
09/01/2025 22:00;MCH_05;valvula;continuo;71.85;1.56;28.96;1342.31;119;38
09/01/2025 23:00;MCH_05;valvula;continuo;77.12;2.23;30.73;1466.2;120;39
10/01/2025 0:00;MCH_05;valvula;continuo;74.16;1.6;26.05;1402.25;121;40
10/01/2025 1:00;MCH_05;valvula;continuo;69.11;1.63;27.32;1511.81;122;41
10/01/2025 2:00;MCH_05;valvula;continuo;75.36;1.2;28.4;1378.65;123;42
10/01/2025 3:00;MCH_05;valvula;continuo;79.97;1.25;27.06;1348.64;124;43
10/01/2025 4:00;MCH_05;valvula;continuo;71.7;1.51;25.51;1431.21;125;44
10/01/2025 5:00;MCH_05;valvula;continuo;76.29;1.37;23.59;1583.4;126;45
10/01/2025 6:00;MCH_05;valvula;continuo;75.8;1.58;27.54;1531.09;127;46
10/01/2025 7:00;MCH_05;valvula;continuo;77.81;1.81;28.54;1312.4;128;47
10/01/2025 8:00;MCH_05;valvula;continuo;76.22;1.58;26.9;1369.81;129;48
10/01/2025 9:00;MCH_05;valvula;continuo;76.63;1.48;27.22;1617.24;130;49
10/01/2025 10:00;MCH_05;valvula;continuo;77.01;1.63;30.44;1483.04;131;50
10/01/2025 11:00;MCH_05;valvula;continuo;72.89;1.38;29.46;1512.48;132;51
10/01/2025 12:00;MCH_05;valvula;continuo;76.34;1.16;29.63;1443.5;133;52
10/01/2025 13:00;MCH_05;valvula;continuo;76.8;1.25;31.93;1474.75;134;53
10/01/2025 14:00;MCH_05;valvula;continuo;73.75;1.69;29.72;1513.41;135;54
10/01/2025 15:00;MCH_05;valvula;continuo;72.02;1.84;27.31;1448.39;136;55
10/01/2025 16:00;MCH_05;valvula;continuo;68.37;1.36;27.06;1495.06;137;56
10/01/2025 17:00;MCH_05;valvula;continuo;73.43;1.01;28.49;1424.96;138;57
10/01/2025 18:00;MCH_05;valvula;continuo;72.81;1.53;24.44;1512.05;139;58
10/01/2025 19:00;MCH_05;valvula;continuo;74.45;1.42;29.91;1396.42;140;59
10/01/2025 20:00;MCH_05;valvula;continuo;75.78;1.46;34.43;1498.84;141;60
10/01/2025 21:00;MCH_05;valvula;continuo;71.58;2.03;30.09;1454.5;142;61
10/01/2025 22:00;MCH_05;valvula;continuo;73.69;1.1;28.86;1382.48;143;62
10/01/2025 23:00;MCH_05;valvula;continuo;72.36;1.73;31.09;1402.37;144;63
11/01/2025 0:00;MCH_05;valvula;continuo;77.42;1.56;28.72;1368.14;145;64
11/01/2025 1:00;MCH_05;valvula;continuo;74.36;1.17;25.55;1501.83;146;65
11/01/2025 2:00;MCH_05;valvula;continuo;73.43;1.23;25.58;1298.63;147;66
11/01/2025 3:00;MCH_05;valvula;continuo;69.13;1.53;22.75;1497.13;148;67
11/01/2025 4:00;MCH_05;valvula;continuo;76.39;1.47;28.15;1421.46;149;68
11/01/2025 5:00;MCH_05;valvula;continuo;75.68;1.56;30.6;1603.28;150;69
11/01/2025 6:00;MCH_05;valvula;continuo;79.51;1.26;29.52;1500.61;151;70
11/01/2025 7:00;MCH_05;valvula;continuo;73.05;1.23;27.25;1343.91;152;71
11/01/2025 8:00;MCH_05;valvula;continuo;70.83;1.65;28.07;1452.76;153;72
11/01/2025 9:00;MCH_05;valvula;continuo;77.78;1.44;29.66;1376.1;154;73
11/01/2025 10:00;MCH_05;valvula;continuo;72.76;1.5;32.24;1578.54;155;74
11/01/2025 11:00;MCH_05;valvula;continuo;78.29;1.09;28.29;1532.11;156;75
11/01/2025 12:00;MCH_05;valvula;continuo;81.26;0.99;29.46;1556.44;157;76
11/01/2025 13:00;MCH_05;valvula;continuo;76.36;1.09;28.51;1492.88;158;77
11/01/2025 14:00;MCH_05;valvula;continuo;75.53;1.29;26.38;1495.62;159;78
11/01/2025 15:00;MCH_05;valvula;continuo;72.97;1.3;27.72;1465.98;160;79
11/01/2025 16:00;MCH_05;valvula;continuo;78.12;1.14;25.41;1411.79;161;80
11/01/2025 17:00;MCH_05;valvula;continuo;69.6;1.68;24.01;1520.74;162;81
11/01/2025 18:00;MCH_05;valvula;continuo;78.33;1.58;24.29;1460.61;163;82
11/01/2025 19:00;MCH_05;valvula;continuo;72.61;1.14;29.16;1526.69;164;83
11/01/2025 20:00;MCH_05;valvula;continuo;78.86;1.41;28.34;1616.54;165;84
11/01/2025 21:00;MCH_05;valvula;continuo;81.29;1.82;27.3;1450.73;166;85
11/01/2025 22:00;MCH_05;valvula;continuo;74.47;1.71;26.36;1482.13;167;86
11/01/2025 23:00;MCH_05;valvula;continuo;75.98;1.62;25.96;1474.72;168;87
12/01/2025 0:00;MCH_05;valvula;continuo;80.31;1.36;28.52;1265.8;169;88
12/01/2025 1:00;MCH_05;valvula;continuo;75.76;1.56;28.23;1523.04;170;89
12/01/2025 2:00;MCH_05;valvula;continuo;74.16;1.85;26.23;1594.33;171;90
12/01/2025 3:00;MCH_05;valvula;continuo;75.64;1.48;25.14;1339.03;172;1
12/01/2025 4:00;MCH_05;valvula;continuo;76.05;1.28;29.99;1478.74;173;2
12/01/2025 5:00;MCH_05;valvula;continuo;70.72;1.73;27.68;1445.42;174;3
12/01/2025 6:00;MCH_05;valvula;continuo;78.13;1.08;25.75;1482.56;175;4
12/01/2025 7:00;MCH_05;valvula;continuo;69.9;1.32;29.96;1439.13;176;5
12/01/2025 8:00;MCH_05;valvula;continuo;70.88;1.56;27.19;1379.77;177;6
12/01/2025 9:00;MCH_05;valvula;continuo;85.67;1.67;27.43;1539.83;178;7
12/01/2025 10:00;MCH_05;valvula;continuo;74.13;1.34;28.6;1500.87;179;8
12/01/2025 11:00;MCH_05;valvula;continuo;77.78;1.93;30.38;1535.66;180;9
12/01/2025 12:00;MCH_05;valvula;continuo;77.88;1.86;29.42;1291.46;181;10
12/01/2025 13:00;MCH_05;valvula;continuo;76.49;1.91;26.39;1410.79;182;11
12/01/2025 14:00;MCH_05;valvula;continuo;74.82;1.56;26.89;1455.73;183;12
12/01/2025 15:00;MCH_05;valvula;continuo;76.54;0.9;28.15;1411.74;184;13
12/01/2025 16:00;MCH_05;valvula;continuo;69.88;1.67;28.62;1466.49;185;14
12/01/2025 17:00;MCH_05;valvula;continuo;76.83;1.6;26.52;1522.3;186;15
12/01/2025 18:00;MCH_05;valvula;continuo;77.68;1.17;29.76;1421.65;187;16
12/01/2025 19:00;MCH_05;valvula;continuo;76.84;1.55;27.66;1503.92;188;17
12/01/2025 20:00;MCH_05;valvula;continuo;74.0;1.82;30.49;1395.29;189;18
12/01/2025 21:00;MCH_05;valvula;continuo;74.5;1.39;28.75;1581.01;190;19
12/01/2025 22:00;MCH_05;valvula;continuo;70.0;1.07;27.83;1468.59;191;20
12/01/2025 23:00;MCH_05;valvula;continuo;72.18;1.55;26.52;1405.32;192;21
13/01/2025 0:00;MCH_05;valvula;continuo;78.81;1.4;27.28;1463.18;193;22
13/01/2025 1:00;MCH_05;valvula;continuo;78.28;1.49;26.88;1507.91;194;23
13/01/2025 2:00;MCH_05;valvula;continuo;77.44;1.84;27.93;1497.52;195;24
13/01/2025 3:00;MCH_05;valvula;continuo;77.37;1.55;30.64;1515.14;196;25
13/01/2025 4:00;MCH_05;valvula;continuo;80.65;1.78;24.15;1410.16;197;26
13/01/2025 5:00;MCH_05;valvula;continuo;70.15;1.31;27.26;1536.87;198;27
13/01/2025 6:00;MCH_05;valvula;continuo;73.68;1.92;26.66;1421.15;199;28
13/01/2025 7:00;MCH_05;valvula;continuo;71.28;1.93;31.16;1436.79;200;29
13/01/2025 8:00;MCH_05;valvula;continuo;70.56;1.44;28.46;1386.51;201;30
13/01/2025 9:00;MCH_05;valvula;continuo;82.05;2.05;24.5;1334.62;202;31
13/01/2025 10:00;MCH_05;valvula;continuo;76.38;1.18;28.37;1451.07;203;32
13/01/2025 11:00;MCH_05;valvula;continuo;74.88;1.81;31.61;1489.61;204;33
13/01/2025 12:00;MCH_05;valvula;continuo;71.36;1.54;26.83;1649.23;205;34
13/01/2025 13:00;MCH_05;valvula;continuo;77.08;1.62;29.3;1446.16;206;35
13/01/2025 14:00;MCH_05;valvula;continuo;78.76;1.33;29.92;1609.2;207;36
13/01/2025 15:00;MCH_05;valvula;continuo;72.56;1.6;28.83;1342.55;208;37
13/01/2025 16:00;MCH_05;valvula;continuo;70.89;1.23;27.9;1491.89;209;38
13/01/2025 17:00;MCH_05;valvula;continuo;73.89;2.08;30.05;1495.27;210;39
13/01/2025 18:00;MCH_05;valvula;continuo;73.71;1.52;30.2;1542.0;211;40
13/01/2025 19:00;MCH_05;valvula;continuo;77.73;1.41;26.95;1307.26;212;41
13/01/2025 20:00;MCH_05;valvula;continuo;76.59;1.04;27.97;1407.97;213;42
13/01/2025 21:00;MCH_05;valvula;continuo;75.67;1.85;30.71;1520.24;214;43
13/01/2025 22:00;MCH_05;valvula;continuo;72.71;1.49;26.25;1384.58;215;44
13/01/2025 23:00;MCH_05;valvula;continuo;76.45;1.21;27.09;1343.02;216;45
14/01/2025 0:00;MCH_05;valvula;continuo;76.97;1.39;23.57;1613.36;217;46
14/01/2025 1:00;MCH_05;valvula;continuo;78.04;0.9;29.47;1602.27;218;47
14/01/2025 2:00;MCH_05;valvula;continuo;74.44;1.54;27.36;1501.97;219;48
14/01/2025 3:00;MCH_05;valvula;continuo;78.1;1.14;26.59;1460.16;220;49
14/01/2025 4:00;MCH_05;valvula;continuo;75.93;1.62;27.61;1361.79;221;50
14/01/2025 5:00;MCH_05;valvula;continuo;77.96;1.13;27.02;1451.78;222;51
14/01/2025 6:00;MCH_05;valvula;continuo;76.46;1.41;29.51;1575.08;223;52
14/01/2025 7:00;MCH_05;valvula;continuo;73.13;1.62;28.49;1415.9;224;53
14/01/2025 8:00;MCH_05;valvula;continuo;69.28;1.61;28.93;1558.73;225;54
14/01/2025 9:00;MCH_05;valvula;continuo;73.99;1.3;26.17;1150.18;226;55
14/01/2025 10:00;MCH_05;valvula;continuo;73.79;2.33;30.54;1350.78;227;56
14/01/2025 11:00;MCH_05;valvula;continuo;73.46;1.34;30.8;1672.45;228;57
14/01/2025 12:00;MCH_05;valvula;continuo;75.27;1.58;29.04;1448.41;229;58
14/01/2025 13:00;MCH_05;valvula;continuo;75.85;1.51;28.96;1249.83;230;59
14/01/2025 14:00;MCH_05;valvula;continuo;73.56;1.14;29.38;1371.44;231;60
14/01/2025 15:00;MCH_05;valvula;continuo;70.31;0.96;28.9;1357.12;232;61
14/01/2025 16:00;MCH_05;valvula;continuo;74.59;1.97;28.75;1398.99;233;62
14/01/2025 17:00;MCH_05;valvula;continuo;71.47;1.63;27.74;1507.86;234;63
14/01/2025 18:00;MCH_05;valvula;continuo;67.85;1.84;24.57;1401.58;235;64
14/01/2025 19:00;MCH_05;valvula;continuo;79.17;0.83;27.83;1422.52;236;65
14/01/2025 20:00;MCH_05;valvula;continuo;74.91;1.61;28.03;1316.0;237;66
14/01/2025 21:00;MCH_05;valvula;continuo;75.29;1.49;27.88;1658.6;238;67
14/01/2025 22:00;MCH_05;valvula;continuo;79.01;2.05;28.69;1628.53;239;68
14/01/2025 23:00;MCH_05;valvula;continuo;72.43;1.39;26.84;1400.41;240;69
15/01/2025 0:00;MCH_05;valvula;continuo;75.12;1.56;28.86;1624.47;241;70
15/01/2025 1:00;MCH_05;valvula;continuo;70.43;1.14;23.12;1365.8;242;71
15/01/2025 2:00;MCH_05;valvula;continuo;73.67;1.29;25.72;1458.91;243;72
15/01/2025 3:00;MCH_05;valvula;continuo;73.84;1.23;28.3;1392.68;244;73
15/01/2025 4:00;MCH_05;valvula;continuo;78.47;1.45;27.3;1476.15;245;74
15/01/2025 5:00;MCH_05;valvula;continuo;68.98;1.86;29.57;1370.69;246;75
15/01/2025 6:00;MCH_05;valvula;continuo;71.61;1.2;25.18;1280.33;247;76
15/01/2025 7:00;MCH_05;valvula;continuo;70.67;0.71;27.27;1436.34;248;77
15/01/2025 8:00;MCH_05;valvula;continuo;78.84;1.8;26.53;1425.23;249;78
15/01/2025 9:00;MCH_05;valvula;continuo;78.31;1.37;28.34;1389.41;250;79
15/01/2025 10:00;MCH_05;valvula;continuo;75.12;1.53;27.3;1556.59;251;80
15/01/2025 11:00;MCH_05;valvula;continuo;72.41;1.53;31.57;1481.13;252;81
15/01/2025 12:00;MCH_05;valvula;continuo;72.61;1.6;32.86;1453.92;253;82
15/01/2025 13:00;MCH_05;valvula;continuo;77.38;1.5;28.55;1442.17;254;83
15/01/2025 14:00;MCH_05;valvula;continuo;71.95;1.61;25.55;1418.76;255;84
15/01/2025 15:00;MCH_05;valvula;continuo;80.74;1.48;26.15;1474.09;256;85
15/01/2025 16:00;MCH_05;valvula;continuo;73.34;1.53;25.65;1527.97;257;86
15/01/2025 17:00;MCH_05;valvula;continuo;75.37;1.2;28.72;1643.52;258;87
15/01/2025 18:00;MCH_05;valvula;continuo;72.61;1.73;28.84;1490.33;259;88
15/01/2025 19:00;MCH_05;valvula;continuo;77.7;1.42;28.3;1459.83;260;89
15/01/2025 20:00;MCH_05;valvula;continuo;72.43;1.64;27.28;1633.02;261;90
15/01/2025 21:00;MCH_05;valvula;continuo;73.48;1.1;30.24;1375.58;262;1
15/01/2025 22:00;MCH_05;valvula;continuo;71.36;1.62;30.66;1523.73;263;2
15/01/2025 23:00;MCH_05;valvula;continuo;73.28;1.54;27.43;1616.09;264;3
16/01/2025 0:00;MCH_05;valvula;continuo;73.69;1.53;28.34;1333.98;265;4
16/01/2025 1:00;MCH_05;valvula;continuo;74.42;1.45;30.75;1469.51;266;5
16/01/2025 2:00;MCH_05;valvula;continuo;73.87;1.46;27.87;1446.11;267;6
16/01/2025 3:00;MCH_05;valvula;continuo;77.78;1.79;26.02;1556.8;268;7
16/01/2025 4:00;MCH_05;valvula;continuo;77.25;1.48;25.05;1471.26;269;8
16/01/2025 5:00;MCH_05;valvula;continuo;73.94;1.67;29.29;1581.91;270;9
16/01/2025 6:00;MCH_05;valvula;continuo;71.82;2.14;29.79;1521.43;271;10
16/01/2025 7:00;MCH_05;valvula;continuo;80.75;1.6;30.07;1466.98;272;11
16/01/2025 8:00;MCH_05;valvula;continuo;77.52;1.85;30.12;1298.8;273;12
16/01/2025 9:00;MCH_05;valvula;continuo;73.76;1.85;29.0;1445.06;274;13
16/01/2025 10:00;MCH_05;valvula;continuo;76.52;1.17;29.57;1487.15;275;14
16/01/2025 11:00;MCH_05;valvula;continuo;75.26;1.45;28.46;1422.57;276;15
16/01/2025 12:00;MCH_05;valvula;continuo;74.03;2.04;24.83;1293.4;277;16
16/01/2025 13:00;MCH_05;valvula;continuo;77.34;1.13;23.99;1551.43;278;17
16/01/2025 14:00;MCH_05;valvula;continuo;78.78;1.11;24.41;1328.12;279;18
16/01/2025 15:00;MCH_05;valvula;continuo;72.9;2.07;27.14;1533.19;280;19
16/01/2025 16:00;MCH_05;valvula;continuo;77.17;1.9;26.75;1448.98;281;20
16/01/2025 17:00;MCH_05;valvula;continuo;74.34;1.66;30.43;1667.84;282;21
16/01/2025 18:00;MCH_05;valvula;continuo;73.83;1.54;29.73;1511.18;283;22
16/01/2025 19:00;MCH_05;valvula;continuo;80.15;1.47;27.21;1587.63;284;23
16/01/2025 20:00;MCH_05;valvula;continuo;75.91;1.66;27.85;1542.71;285;24
16/01/2025 21:00;MCH_05;valvula;continuo;72.4;1.36;22.7;1387.24;286;25
16/01/2025 22:00;MCH_05;valvula;continuo;77.79;1.51;26.15;1592.95;287;26
16/01/2025 23:00;MCH_05;valvula;continuo;75.42;2.01;29.71;1468.82;288;27
17/01/2025 0:00;MCH_05;valvula;continuo;80.51;1.39;25.81;1609.94;289;28
17/01/2025 1:00;MCH_05;valvula;continuo;76.81;1.92;29.76;1614.35;290;29
17/01/2025 2:00;MCH_05;valvula;continuo;73.47;1.44;27.6;1431.43;291;30
17/01/2025 3:00;MCH_05;valvula;continuo;70.3;1.55;29.58;1381.95;292;31
17/01/2025 4:00;MCH_05;valvula;continuo;72.26;1.46;29.57;1342.43;293;32
17/01/2025 5:00;MCH_05;valvula;continuo;82.01;1.11;26.86;1563.41;294;33
17/01/2025 6:00;MCH_05;valvula;continuo;77.9;1.76;26.63;1400.43;295;34
17/01/2025 7:00;MCH_05;valvula;continuo;72.43;1.4;28.77;1363.87;296;35
17/01/2025 8:00;MCH_05;valvula;continuo;69.76;1.85;27.64;1524.81;297;36
17/01/2025 9:00;MCH_05;valvula;continuo;74.07;1.66;32.65;1335.67;298;37
17/01/2025 10:00;MCH_05;valvula;continuo;72.67;1.23;32.21;1448.19;299;38
17/01/2025 11:00;MCH_05;valvula;continuo;77.66;0.71;28.75;1413.92;300;39
17/01/2025 12:00;MCH_05;valvula;continuo;79.17;1.7;27.16;1607.98;301;40
17/01/2025 13:00;MCH_05;valvula;continuo;80.01;1.95;29.52;1422.27;302;41
17/01/2025 14:00;MCH_05;valvula;continuo;75.7;1.37;28.44;1390.54;303;42
17/01/2025 15:00;MCH_05;valvula;continuo;74.49;2.14;28.62;1407.01;304;43
17/01/2025 16:00;MCH_05;valvula;continuo;71.7;1.47;29.49;1463.67;305;44
17/01/2025 17:00;MCH_05;valvula;continuo;74.84;1.63;28.79;1520.53;306;45
17/01/2025 18:00;MCH_05;valvula;continuo;77.2;1.47;27.72;1450.08;307;46
17/01/2025 19:00;MCH_05;valvula;continuo;76.68;1.84;27.33;1433.63;308;47
17/01/2025 20:00;MCH_05;valvula;continuo;72.56;1.05;25.52;1349.63;309;48
17/01/2025 21:00;MCH_05;valvula;continuo;73.0;1.64;25.86;1451.77;310;49
17/01/2025 22:00;MCH_05;valvula;continuo;77.51;1.25;27.02;1317.99;311;50
17/01/2025 23:00;MCH_05;valvula;continuo;72.14;1.91;29.01;1664.96;312;51
18/01/2025 0:00;MCH_05;valvula;continuo;72.79;1.95;26.54;1399.88;313;52
18/01/2025 1:00;MCH_05;valvula;continuo;83.17;1.25;31.17;1446.8;314;53
18/01/2025 2:00;MCH_05;valvula;continuo;71.77;1.07;28.21;1337.65;315;54
18/01/2025 3:00;MCH_05;valvula;continuo;74.11;0.93;28.71;1295.76;316;55
18/01/2025 4:00;MCH_05;valvula;continuo;74.82;1.08;30.45;1239.01;317;56
18/01/2025 5:00;MCH_05;valvula;continuo;74.15;1.67;28.72;1325.32;318;57
18/01/2025 6:00;MCH_05;valvula;continuo;69.78;1.73;27.75;1342.83;319;58
18/01/2025 7:00;MCH_05;valvula;continuo;77.45;1.33;26.69;1363.33;320;59
18/01/2025 8:00;MCH_05;valvula;continuo;72.72;1.26;28.66;1605.06;321;60
18/01/2025 9:00;MCH_05;valvula;continuo;70.81;1.4;27.67;1496.46;322;61
18/01/2025 10:00;MCH_05;valvula;continuo;77.96;1.45;26.73;1507.81;323;62
18/01/2025 11:00;MCH_05;valvula;continuo;70.08;0.86;33.18;1369.21;324;63
18/01/2025 12:00;MCH_05;valvula;continuo;73.76;1.66;28.69;1538.52;325;64
18/01/2025 13:00;MCH_05;valvula;continuo;77.81;1.07;30.54;1501.07;326;65
18/01/2025 14:00;MCH_05;valvula;continuo;76.13;1.63;23.54;1429.01;327;66
18/01/2025 15:00;MCH_05;valvula;continuo;72.1;1.17;27.02;1532.55;328;67
18/01/2025 16:00;MCH_05;valvula;continuo;75.86;1.63;27.11;1487.63;329;68
18/01/2025 17:00;MCH_05;valvula;continuo;74.4;1.78;29.39;1465.98;330;69
18/01/2025 18:00;MCH_05;valvula;continuo;72.6;1.58;28.48;1461.93;331;70
18/01/2025 19:00;MCH_05;valvula;continuo;73.57;1.3;28.64;1364.23;332;71
18/01/2025 20:00;MCH_05;valvula;continuo;74.24;1.68;28.88;1334.27;333;72
18/01/2025 21:00;MCH_05;valvula;continuo;75.9;2.11;29.35;1422.54;334;73
18/01/2025 22:00;MCH_05;valvula;continuo;78.92;2.16;29.73;1276.84;335;74
18/01/2025 23:00;MCH_05;valvula;continuo;76.85;1.9;23.87;1543.71;336;75
19/01/2025 0:00;MCH_05;valvula;continuo;74.39;1.89;27.86;1484.32;337;76
19/01/2025 1:00;MCH_05;valvula;continuo;76.08;1.71;28.89;1360.09;338;77
19/01/2025 2:00;MCH_05;valvula;continuo;74.21;1.5;30.46;1498.43;339;78
19/01/2025 3:00;MCH_05;valvula;continuo;73.03;1.22;29.31;1402.52;340;79
19/01/2025 4:00;MCH_05;valvula;continuo;77.26;1.48;30.92;1376.3;341;80
19/01/2025 5:00;MCH_05;valvula;continuo;79.32;1.8;27.12;1362.17;342;81
19/01/2025 6:00;MCH_05;valvula;continuo;80.78;1.23;28.61;1484.54;343;82
19/01/2025 7:00;MCH_05;valvula;continuo;75.03;1.73;26.14;1643.31;344;83
19/01/2025 8:00;MCH_05;valvula;continuo;72.53;1.46;25.12;1554.61;345;84
19/01/2025 9:00;MCH_05;valvula;continuo;80.66;2.1;30.27;1412.89;346;85
19/01/2025 10:00;MCH_05;valvula;continuo;75.01;1.4;25.57;1420.45;347;86
